NumID,Player ID,SearchID,Last Name,First Name,Birthplace,Height,Weight,Bats,Throws,Position,BirthYear,BirthMonth,BirthDay
318,,100319,Muramatsu,Yukio,Japan,175,68,Right,Right,Pitcher,1920,3,6
319,,100320,Ito,Jinkichi,Japan,173,64,Right,Right,Second baseman,1920,3,30
320,,100321,Hibino,Takeshi,Japan,173,71,Right,Right,Catcher,1920,4,22
321,,100322,Maki,Tsuneichi,Japan,170,56,Right,Right,Left fielder,1920,8,13
322,,100323,Yamamoto,Jiro,Japan,165,62,Right,Right,Third baseman,1920,,
323,,100324,Shibata,Tamao,Japan,183,77,Right,Right,Catcher,1920,,
324,,100325,Ito,Yoshio,Japan,168,56,Right,Right,Second baseman,1920,,
325,,100326,Oribe,Yoshizo,Japan,168,60,Right,Right,Left fielder,1920,,
326,,100327,Amano,Takeichi,Japan,168,59,Right,Right,Shortstop,1920,,
327,,100328,Kimura,Tsutomu,Japan,170,64,Right,Right,Center fielder,1921,1,12
328,,100329,Nakada,Kinichi,Japan,168,67,Right,Right,Left fielder,1921,2,11
329,,100330,Ikeda,Hisayuki,Japan,168,68,Right,Right,Catcher,1921,8,9
330,,100331,Muramatsu,Chotaro,Japan,168,68,Right,Right,Right fielder,1921,9,5
331,,100332,Miwa,Hachiro,Japan,175,68,Left,Left,Pitcher,1921,11,13
332,,100333,Ohashi,Mamoru,Japan,170,64,Right,Right,Pitcher,1921,,
333,,100334,Numata,Haruo,Japan,160,58,Right,Right,Pitcher,1921,,
334,,100335,Kato,Kisaku,Japan,163,58,Right,Right,Second baseman,1908,2,21
335,,100336,Inokawa,Toshiharu,Japan,173,68,Right,Right,Catcher,1908,3,30
336,,100337,Honda,Chikayoshi,United States,,,Right,Right,First baseman,1911,8,17
337,,100338,Iwamoto,Yoshiyuki,Japan,170,73,Right,Right,Right fielder,1912,3,11
338,,100339,Haiyama,Motoaki,Japan,173,60,Right,Right,First baseman,1912,7,17
339,,100340,Murakami,Shigeo,Japan,,,Right,Right,Left fielder,1913,7,3
340,,100341,Nakajima,Takashi,Japan,,,Right,Right,Right fielder,1914,9,23
341,,100342,Matsuo,Goro,Japan,,,Right,Right,Left fielder,1915,10,11
342,,100343,Arai,Hajime,Japan,,,Right,Right,Right fielder,1916,,
343,,100344,Tominaga,Yoshiro,Japan,,,Right,Right,Right fielder,1917,4,12
344,,100345,Okada,Fukuyoshi,Japan,163,53,Right,Right,Second baseman,1917,4,25
345,,100346,Murowaki,Masanobu,Japan,170,64,Right,Right,Left fielder,1917,10,19
346,,100347,Okamoto,Toshio,Japan,,,Left,Left,Pitcher,1917,,
347,,100348,Hotehama,Akira,Japan,,,Right,Right,Right fielder,1917,,
348,,100349,Hasegawa,Shigekazu,United States,,,Right,Right,Pitcher,1918,4,28
349,,100350,Shimizu,Hideo,Japan,173,72,Left,Left,Pitcher,1918,7,8
350,,100351,Miyazaki,Takeshi,Japan,168,64,Right,Right,Second baseman,1918,12,17
351,,100352,Iizuka,Tatsuo,Japan,,,Right,Right,Catcher,1919,,
352,,100353,Fukunaga,Kazuma,Japan,,,Right,Right,Catcher,1919,,
353,,100354,Sano,Seizo,Japan,165,56,Right,Right,Catcher,1920,2,7
354,,100355,Kito,Seiichi,Japan,170,62,Right,Right,Third baseman,1920,2,9
355,,100356,Toda,Yosaburo,Japan,170,68,Right,Right,Third baseman,1920,2,20
356,,100357,Ishii,Yutaka,Japan,,,Right,Right,First baseman,1920,2,27
357,,100358,Tamakoshi,Tadayoshi,Japan,165,56,Right,Right,Right fielder,1920,3,15
358,,100359,Nishioka,Yoshiharu,Japan,,,Right,Right,Right fielder,1920,4,22
359,,100360,Kumabe,Ichiro,Japan,,,Right,Right,Pinch Hitter,1920,5,7
360,,100361,Kawamura,Akira,Japan,172,64,Left,Left,Pitcher,1920,5,8
361,,100362,Yamamoto,Hideo,Japan,,,Right,Right,Pitcher,1920,5,9
362,,100363,Yoshitomi,Kinya,Japan,,,Right,Left,Pitcher,1920,5,10
363,,100364,Izumida,Kiyoshi,Japan,,,Left,Left,Pitcher,1920,6,10
364,,100365,Mitomi,Tsuneo,Japan,175,64,Left,Left,Pitcher,1920,8,14
365,,100366,Morita,Sadao,Japan,175,62,Right,Right,First baseman,1920,8,18
366,,100367,Fujimura,Takao,Japan,170,64,Right,Right,Pitcher,1920,10,5
367,,100368,Tani,Yoshio,Japan,170,64,Right,Right,Center fielder,1920,11,24
368,,100369,Ueno,Yoshiaki,Japan,170,64,Right,Right,Center fielder,1920,12,11
369,,100370,Fujito,Itsuro,Japan,,,Right,Right,Third baseman,1920,,
370,,100371,Fukao,Fumihiko,Japan,,,Right,Right,Third baseman,1920,,
371,,100372,Maeda,Satoji,Japan,,,Right,Right,Shortstop,1920,,
372,,100373,Somiya,Fusanosuke,Japan,,,Right,Right,Second baseman,1920,,
373,,100374,Sano,Tadasumi,Japan,,,Right,Right,Shortstop,1920,,
374,,100375,Takeuchi,Isamu,Japan,,,Right,Right,Third baseman,1920,,
375,,100376,Takebayashi,Minoru,Japan,,,Right,Right,First baseman,1920,,
376,,100377,Hanada,Kanichiro,Japan,,,Right,Right,Catcher,1920,,
377,,100378,Kawasaki,Tokuji,Japan,173,68,Right,Right,Pitcher,1921,5,7
378,,100379,Matsumoto,Riichi,Japan,,,Left,Left,First baseman,1921,6,22
379,,100380,Ohashi,Tomohisa,Japan,,,Right,Right,Pinch Hitter,1921,6,25
380,,100381,Isegawa,Masumi,Japan,170,70,Right,Right,Catcher,1921,6,30
381,,100382,Doigaki,Takeshi,Japan,163,64,Right,Right,Catcher,1921,7,1
382,,100383,Kachi,Kenzaburo,Japan,,,Right,Right,Shortstop,1921,,
383,,100384,Miyazaki,Hiroshi,Japan,,,,Right,Pitcher,1921,,
384,,100385,Onodera,Hiroshi,Japan,,,Right,Right,Pitcher,1921,,
385,,100386,Maeda,Sadayuki,Japan,,,Right,Right,Shortstop,1921,,
386,,100387,Togawa,Nobuo,Japan,,,Right,Right,Second baseman,1921,,
387,,100388,Yamakawa,Kisaku,Japan,170,71,Right,Right,Third baseman,1922,8,25
388,,100389,Suezaki,Takayuki,Japan,173,75,Left,Left,First baseman,1922,,
389,,100390,Takeuchi,Yoshikazu,Japan,170,64,Right,Right,Pitcher,1903,,
390,,100391,Matsushita,Shigeji,Japan,,,Right,Right,Left fielder,1916,8,16
391,,100392,Tokushima,Tadahiko,Japan,,,Right,Right,Pitcher,1916,,
392,,100393,Murakami,Kazuharu,Japan,170,68,Right,Right,First baseman,1917,3,22
393,,100394,Kitahara,Noboru,Japan,,,Right,Right,Second baseman,1917,,
394,,100395,Yasui,Kentaro,Japan,170,56,Right,Right,Third baseman,1918,4,10
395,,100396,Kuwashima,Hajime,Japan,,,Right,Right,Third baseman,1918,6,9
396,,100397,Matsumoto,Teiichi,Japan,175,68,Right,Right,Second baseman,1919,3,20
397,,100398,Hirabayashi,Eiji,Japan,,,Right,Right,Second baseman,1920,12,15
398,,100399,Yoshimizu,Yukio,Japan,,,Right,Right,Catcher,1921,2,8
399,,100400,Sakamoto,Shigeru,Japan,168,58,Right,Right,Second baseman,1921,4,19
400,,100401,Togawa,Sugao,Japan,,,,,Left fielder,1921,4,26
401,,100402,Inoko,Toshio,Japan,,,Right,Right,Center fielder,1921,5,24
402,,100403,Tada,Fukuzo,Japan,175,71,Right,Right,Pitcher,1921,7,8
403,,100404,Kimura,Kohei,Japan,,,Right,Right,Shortstop,1921,8,10
404,,100405,Watanabe,Jungo,Japan,,,Right,Right,Center fielder,1921,11,15
405,,100406,Watanabe,Seitaro,Japan,183,71,Right,Right,Pitcher,1922,2,8
406,,100407,Furukawa,Seizo,Japan,170,65,Right,Right,Center fielder,1922,3,4
407,,100408,Hirose,Shuichi,Japan,,,Right,Right,Pitcher,1922,3,15
408,,100409,Noguchi,Noboru,Japan,,,Right,Right,Shortstop,1922,3,18
409,,100410,Shimizu,Yoshiaki,Japan,,,Right,Right,Catcher,1922,4,21
410,,100411,Ishimaru,Shinichi,Japan,,,Right,Right,Pitcher,1922,7,24
411,,100412,Koike,Shigeo,Japan,,,Right,Right,Third baseman,1922,8,15
412,,100413,Kanda,Takeo,Japan,,,Right,Right,Pitcher,1922,,
413,,100414,Yokota,Sumikata,Japan,,,,,Pitcher,1922,,
414,,100415,Hasekawa,Zenzo,Japan,168,56,Right,Right,Shortstop,1923,1,6
415,,100416,Eda,Takashi,Japan,173,64,Right,Right,Pitcher,1923,3,18
416,,100417,Kageura,Kenichi,Japan,,,Right,Right,Third baseman,1923,6,26
417,,100418,Ohashi,Yasushi,Japan,,,Right,Right,Pitcher,1910,7,17
418,,100419,Hara,Hideo,Japan,,,Right,Right,Second baseman,1917,,
419,,100420,Yoshikawa,Taizo,South Korea,,,Right,Right,Pitcher,1918,3,11
420,,100421,Fujimoto,Hideo,South Korea,170,65,Right,Right,Pitcher,1918,5,10
421,,100422,Saito,Tadaji,Japan,,,Right,Right,Pitcher,1918,,
422,,100423,Yasuda,Nobuo,South Korea,,,Right,Right,Catcher,1919,5,23
423,,100424,Sadaike,Hiroki,Japan,,,Right,Right,Second baseman,1919,,
424,,100425,Kaneda,Masayasu,Japan,170,68,Left,Left,Left fielder,1920,7,21
425,,100426,Tanaka,Kintaro,Japan,,,Right,Right,First baseman,1920,,
426,,100427,Furukawa,Tadamichi,Japan,173,64,Right,Right,Pinch Hitter,1921,7,19
427,,100428,Araki,Tadashi,Japan,,,Right,Right,Catcher,1921,8,27
428,,100429,Miwa,Hiroaki,Japan,,,Right,Right,Second baseman,1921,11,21
429,,100430,Watanabe,Keizo,Japan,,,Right,Right,Right fielder,1921,,
430,,100431,Kimura,Tadao,Japan,,,Right,Right,Pitcher,1921,,
431,,100432,Sugiyama,Toyoo,Japan,,,Left,Left,First baseman,1921,,
432,,100433,Hayashi,Yasuo,Japan,,,Right,Right,Pitcher,1922,4,3
433,,100434,Nishina,Eizo,Japan,170,60,Right,Right,Pitcher,1922,8,3
434,,100435,Takayama,Yasuo,Japan,170,68,Left,Left,First baseman,1922,8,23
435,,100436,Bessho,Akira,Japan,180,85,Right,Right,Pitcher,1922,10,1
436,,100437,Oshima,Wataru,Japan,,,Right,Right,Left fielder,1922,10,3
437,,100438,Tamaki,Tamaichi,Japan,173,71,Right,Right,Left fielder,1922,10,10
438,,100439,Sofue,Toichiro,Japan,178,66,Right,Right,Right fielder,1922,11,20
439,,100440,Oshima,Takeshi,Japan,,,Right,Right,First baseman,1922,12,15
440,,100441,Iizuka,Makoto,Japan,175,71,Right,Right,Center fielder,1922,12,17
441,,100442,Takayanagi,Tsuneharu,Japan,,,Right,Right,Third baseman,1922,,
442,,100443,Ikeda,Katsuhiko,Japan,,,Right,Right,Pitcher,1922,,
443,,100444,Miyoshi,Chikara,Japan,170,64,Right,Right,Third baseman,1923,1,3
444,,100445,Sugie,Bunji,Japan,168,60,Right,Right,Center fielder,1923,1,15
445,,100446,Kogure,Rikizo,Japan,168,65,Left,Left,Right fielder,1923,2,21
446,,100447,Inui,Kunio,Japan,168,68,Right,Right,Second baseman,1923,3,18
447,,100448,Nakamura,Sakae,Japan,165,60,Switch,Right,Shortstop,1923,4,24
448,,100449,Inoue,Jihei,Japan,,,Right,Right,Pinch Hitter,1923,5,11
449,,100450,Nomoto,Yoshio,Japan,,,Right,Right,Second baseman,1923,6,7
450,,100451,Hiroshima,Kiyomi,Japan,,,Right,Right,Pitcher,1923,6,20
451,,100452,Masuda,Toshi,Japan,,,Right,Right,Second baseman,1923,10,7
452,,100453,Watanabe,Tokinobu,Japan,163,53,Left,Left,First baseman,1923,,
453,,100454,Ozaki,Ritsuo,Japan,,,Right,Right,Pinch Hitter,1923,,
454,,100455,Mori,Tsuneo,Japan,,,Right,Right,Pinch Hitter,1923,,
455,,100456,Maekawa,Masayoshi,Japan,,,Right,Right,Third baseman,1923,,
456,,100457,Inomata,Akira,Japan,,,Right,Right,Catcher,1923,,
457,,100458,Hayakawa,Heiichi,Japan,170,60,Right,Right,Left fielder,1923,,
458,,100459,Noguchi,Masaaki,Japan,175,68,Right,Right,Pitcher,1924,3,7
459,,100460,Tenpo,Yoshio,Japan,170,62,Right,Right,Pitcher,1924,4,25
460,,100461,Komatsubara,Hiroki,Japan,175,65,Right,Right,Left fielder,1924,5,24
461,,100462,Naganuma,Kanao,Japan,175,71,Right,Right,Pitcher,1924,8,5
462,,100463,Miyashita,Nobuaki,Japan,170,62,Right,Right,Pitcher,1924,8,25
463,,100464,Yagi,Susumu,Japan,,,Right,Right,Catcher,1924,9,17
464,,100465,Fujiwara,Tetsunosuke,Japan,163,64,Right,Right,Catcher,1924,10,7
465,,100466,Aota,Noboru,Japan,170,68,Right,Right,Center fielder,1924,11,22
466,,100467,Kawabata,Hiroshi,Japan,178,71,Right,Right,Catcher,1924,11,23
467,,100468,Beppu,Iwao,Japan,,,Right,Right,Catcher,1924,,
468,,100469,Sasaki,Mitsuo,Japan,,,Right,Right,Second baseman,1924,,
469,,100470,Itagaki,Shigeyasu,Japan,,,Right,Right,Pinch Hitter,1924,,
470,,100471,Ohashi,Ichiro,Japan,168,66,Right,Right,Pitcher,1925,1,1
471,,100472,Toda,Kichizo,Japan,170,60,Right,Right,Second baseman,1913,11,1
472,,100473,Honda,Kiyoshi,Japan,,,Right,Right,Pitcher,1916,11,18
473,,100474,Yasui,Kamekazu,Japan,170,60,Right,Right,Second baseman,1920,1,18
474,,100475,Yamada,Hideo,Japan,,,Right,Right,Right fielder,1922,2,21
475,,100476,Kanayama,Jiro,Japan,168,62,Right,Right,Second baseman,1922,7,19
476,,100477,Tanaka,Masaharu,Japan,,,Right,Right,Right fielder,1922,9,18
477,,100478,Ukai,Tsutomu,Japan,,,Right,Right,Second baseman,1923,1,15
478,,100479,Watanabe,Shizuka,Japan,,,Right,Right,Pinch Hitter,1923,4,15
479,,100480,Oya,Katsumi,Japan,,,Right,Right,Second baseman,1923,4,16
480,,100481,Sanada,Juzo,Japan,173,73,Right,Right,Pitcher,1923,5,27
481,,100482,Murase,Hidetaka,Japan,,,Right,Right,Right fielder,1923,6,13
482,,100483,Mano,Tsuneteru,Japan,178,68,Left,Left,Pitcher,1923,8,18
483,,100484,Nakahara,Hiroshi,Japan,170,65,Right,Right,Pitcher,1923,8,29
484,,100485,Ueda,Hayami,Japan,,,Right,Right,Right fielder,1923,9,20
485,,100486,Kobayashi,Akiyoshi,Japan,173,68,Right,Right,First baseman,1923,9,22
486,,100487,Shimoyashiro,Kunio,Japan,168,58,Left,Left,Left fielder,1923,10,26
487,,100488,Horii,Kazuo,Japan,178,71,Right,Right,Left fielder,1923,12,12
488,,100489,Hagiwara,Hiroshi,Taiwan,170,64,Right,Right,Right fielder,1924,1,8
489,,100490,Nakamura,Masami,Japan,,,Right,Right,Third baseman,1924,4,8
490,,100491,Tabata,Yoshio,Japan,,,Right,Right,Third baseman,1924,5,7
491,,100492,Kasaishi,Tokugoro,Japan,165,68,Right,Right,Catcher,1924,5,25
492,,100493,Nagashima,Kaneo,Japan,168,56,Right,Right,Pitcher,1924,6,14
493,,100494,Ito,Kenichi,Japan,,,Right,Right,Third baseman,1924,7,26
494,,100495,Toyama,Harutomi,Japan,,,Right,Right,Shortstop,1924,,
495,,100496,Sakamoto,Masakazu,Japan,175,64,Right,Right,First baseman,1925,2,11
496,,100497,Toyama,Takao,Japan,,,Right,Right,Third baseman,1925,4,8
497,,100498,Maruyama,Fumio,Japan,170,64,Left,Left,Pitcher,1925,5,23
498,,100499,Kimura,Yoshio,Japan,,,Right,Right,Catcher,1925,8,10
499,,100500,Takechi,Osamu,Japan,170,68,Right,Right,First baseman,1925,8,29
500,,100501,Niki,Yasushi,Japan,173,68,Left,Left,Left fielder,1925,9,12
501,,100502,Kondo,Sadao,Japan,175,62,Right,Right,Pitcher,1925,10,2
502,,100503,Hirai,Tokuji,Japan,,,Left,Left,First baseman,1925,10,10
503,,100504,Tamura,Mikio,Japan,,,Left,Left,First baseman,1925,10,31
504,,100505,Miki,Hisaichi,Japan,165,62,Right,Right,Third baseman,1925,11,20
505,,100506,Matsumoto,Taizo,Japan,,,Right,Right,Right fielder,1925,,
506,,100507,Morimoto,Seizo,Japan,,,Left,Left,First baseman,1926,3,19
507,,100508,Ohira,Shigeru,Japan,168,60,Right,Right,Pitcher,1926,5,1
508,,100509,Hatanaka,Tokio,Japan,,,Left,Left,Right fielder,1926,8,8
509,,100510,Kanemitsu,Akio,Japan,,,Right,Right,Second baseman,1923,3,15
510,,100511,Suhara,Takeshi,Japan,,,Right,Right,Center fielder,1923,8,28
511,,100512,Watabe,Hiroshi,Japan,170,60,Right,Right,Second baseman,1924,2,14
512,,100513,Kito,Katsuji,Japan,,,Right,Right,Right fielder,1924,5,28
513,,100514,Sakata,Kiyoharu,Japan,160,58,Right,Right,Catcher,1924,6,17
514,,100515,Tanaka,Toyoichi,Japan,170,60,Left,Left,Right fielder,1924,8,23
515,,100516,Sakurazawa,Saburo,Japan,,,Right,Right,Second baseman,1924,10,6
516,,100517,Morita,Akiyoshi,Japan,,,Right,Right,Right fielder,1924,10,14
517,,100518,Sugie,Shigeo,Japan,,,Right,Right,Shortstop,1925,1,2
518,,100519,Kobayashi,Eiichi,Japan,170,62,Right,Right,Second baseman,1925,3,14
519,,100520,Sakai,Toyoshi,Japan,163,56,Right,Right,Third baseman,1925,6,3
520,,100521,Yoshida,Hiroshi,Japan,,,Right,Right,Catcher,1925,8,7
521,,100522,Enami,Tatsuro,Japan,,,Left,Left,Left fielder,1925,9,22
522,,100523,Tsuji,Genbee,Japan,,,Right,Right,Left fielder,1925,10,9
523,,100524,Shibata,Sakio,Japan,,,Right,Right,Catcher,1925,11,2
524,,100525,Imaizumi,Katsuyoshi,Japan,168,60,Left,Right,Shortstop,1926,1,2
525,,100526,Osawa,Kimio,Japan,178,75,Right,Right,Left fielder,1926,2,11
526,,100527,Noguchi,Wataru,Japan,170,60,Right,Right,Second baseman,1926,3,22
527,,100528,Inoue,Yoshihiro,Japan,183,75,Right,Right,Pitcher,1926,3,25
528,,100529,Mizuno,Tadahiko,Japan,168,60,Right,Right,Second baseman,1926,8,15
529,,100530,Nakano,Michiyoshi,Japan,,,Right,Right,Catcher,1926,8,20
530,,100531,Matsukawa,Hiroji,Japan,173,66,Right,Right,Pitcher,1926,8,30
531,,100532,Fujino,Yoshito,Japan,178,73,Right,Right,Right fielder,1926,10,25
532,,100533,Kawakita,Itsuzo,Japan,163,60,Right,Right,Third baseman,1927,1,18
533,,100534,Kogure,Eiji,Japan,170,64,Right,Right,Pitcher,1927,1,30
534,,100535,Sugiura,Kiyoshi,Japan,173,73,Right,Right,Shortstop,1914,7,20
535,,100536,Taniguchi,Kineji,Japan,,,Right,Right,Catcher,1915,11,25
536,,100537,Miyashita,Yoshio,Japan,170,62,Right,Right,Center fielder,1916,1,13
537,,100538,Hasegawa,Osamu,Japan,170,60,Right,Right,Pitcher,1916,6,9
538,,100539,Tsujii,Hiroshi,Japan,170,63,Left,Right,First baseman,1917,4,21
539,,100540,Kiyohara,Hatsuo,Japan,168,64,Right,Right,Third baseman,1917,11,7
540,,100541,Nagamochi,Eikichi,Japan,170,75,Right,Right,Right fielder,1918,1,1
541,,100542,Iijima,Shigeya,Japan,173,71,Right,Right,Right fielder,1918,10,11
542,,100543,Tagawa,Yutaka,Japan,170,62,Right,Right,Right fielder,1918,11,30
543,,100544,Nomura,Kiyoshi,Japan,168,68,Right,Right,Pitcher,1919,4,5
544,,100545,Shiraki,Giichiro,Japan,173,66,Right,Right,Pitcher,1919,9,20
545,,100546,Hoshida,Jiro,Japan,165,60,Right,Right,Pitcher,1919,9,22
546,,100547,Yuasa,Yoshiaki,Japan,165,60,Right,Right,Pitcher,1919,,
547,,100548,Miyazaki,Jiro,Japan,168,54,Right,Right,Shortstop,1920,2,8
548,,100549,Morishita,Shigeyoshi,Japan,175,71,Right,Right,Left fielder,1920,4,12
549,,100550,Kawanishi,Toshio,Japan,163,56,Right,Right,Center fielder,1920,4,25
550,,100551,Oki,Toshiro,Japan,170,60,Right,Right,Pinch Hitter,1920,,
551,,100552,Sakamoto,Isao,Japan,163,56,Right,Right,Left fielder,1921,1,1
552,,100553,Furuya,Takeo,Japan,170,60,Right,Right,Second baseman,1921,3,9
553,,100554,Matsui,Nobukatsu,Taiwan,163,64,Right,Right,Shortstop,1921,4,25
554,,100555,Hitokoto,Taju,Japan,173,60,Right,Right,Pitcher,1921,5,1
555,,100556,Morishita,Hiroshi,Japan,173,71,Left,Left,Pitcher,1921,7,25
556,,100557,Komae,Hirofumi,Japan,168,60,Right,Right,Left fielder,1921,10,9
557,,100558,Shibata,Shigeo,Taiwan,168,60,Right,Right,Right fielder,1922,1,15
558,,100559,Kumagami,Takehiko,Japan,170,65,Right,Right,Catcher,1922,2,20
559,,100560,Kushida,Yumihiko,Taiwan,168,62,Right,Right,Pitcher,1922,5,14
560,,100561,Torii,Heiji,Japan,170,60,Left,Left,Right fielder,1922,5,25
561,,100562,Suzuki,Keiichiro,Japan,173,66,Right,Right,Catcher,1922,11,8
562,,100563,Oshita,Hiroshi,Japan,173,70,Left,Left,Right fielder,1922,12,15
563,,100564,Ishihara,Mitsuo,Japan,168,60,Right,Right,Shortstop,1922,,
564,,100565,Ikehata,Tadao,Japan,168,64,Right,Right,Catcher,1922,,
565,,100566,Okekawa,Takashi,Japan,163,60,Right,Right,Shortstop,1922,,
566,,100567,Tsutsui,Keizo,Japan,168,68,Right,Right,Catcher,1923,1,1
567,,100568,Kamiguchi,Masa,Japan,175,71,Right,Right,Pitcher,1923,3,28
568,,100569,Nozaki,Hirokazu,Japan,170,60,Right,Right,Pitcher,1923,7,2
569,,100570,Onishi,Shinichi,Japan,168,60,Right,Right,Shortstop,1923,,
570,,100571,Kise,Masaaki,Japan,173,65,Right,Right,Third baseman,1923,,
571,,100572,Suwa,Hiroyoshi,Japan,173,68,Right,Right,Pitcher,1924,2,24
572,,100573,Mimura,Isao,Japan,163,62,Right,Right,Third baseman,1924,3,8
573,,100574,Osaki,Kinichi,Japan,170,60,Right,Right,Third baseman,1924,4,29
574,,100575,Shimizu,Kiichiro,Japan,163,56,Right,Right,Second baseman,1924,5,10
575,,100576,Hayashi,Naoaki,Japan,168,60,Right,Right,Pitcher,1924,5,22
576,,100577,Togashi,Jun,Japan,170,64,Right,Right,Right fielder,1924,8,22
577,,100578,Imanishi,Rentaro,Japan,168,58,Right,Right,Pitcher,1924,9,14
578,,100579,Sato,Hideo,Japan,163,60,Left,Left,Pitcher,1924,11,15
579,,100580,Nukui,Kanji,Japan,178,77,Right,Right,Catcher,1924,,
580,,100581,Shibata,Ryozo,Japan,,,Right,Right,First baseman,1924,,
581,,100582,Satake,Kazuo,Japan,170,71,Right,Right,Catcher,1925,1,28
582,,100583,Kitagawa,Keitaro,Japan,178,75,Right,Right,Pitcher,1925,5,14
583,,100584,Kuno,Katsumi,Japan,170,64,Left,Left,Pitcher,1925,6,4
584,,100585,Komata,Hideo,Japan,168,75,Right,Right,Right fielder,1925,6,27
585,,100586,Araki,Shigeru,Japan,173,64,Right,Right,Shortstop,1925,7,1
586,,100587,Osawa,Kiyoshi,Japan,168,60,Right,Right,Third baseman,1925,7,21
587,,100588,Suzuki,Seiichi,Japan,168,62,Right,Right,Shortstop,1925,10,9
588,,100589,Nezu,Koji,Japan,168,56,Right,Right,Third baseman,1925,10,10
589,,100590,Ezaki,Masayoshi,Japan,163,60,Right,Right,Pinch Hitter,1926,3,5
590,,100591,Nakamura,Tokujiro,Japan,173,68,Right,Right,Left fielder,1926,4,24
591,,100592,Kuroo,Shigeaki,Japan,170,60,Right,Right,Pitcher,1926,7,20
592,,100593,Tsuji,Isao,Japan,163,64,Right,Right,Catcher,1926,12,11
593,,100594,Hirano,Tokumatsu,Japan,170,68,Right,Right,Third baseman,1927,9,16
594,,100595,Hiramasu,Toshiyuki,Japan,167,60,Right,Right,Pitcher,1927,,
595,,100596,Hamazaki,Shinji,Japan,155,50,Left,Left,Pitcher,1901,12,10
596,,100597,Hamazaki,Tadaharu,Japan,155,48,Right,Right,Pinch Hitter,1915,9,28
597,,100598,Kanbayashi,Shigejiro,Japan,170,63,Right,Right,Catcher,1917,1,13
598,,100599,Uno,Mitsuo,Japan,173,68,Right,Right,Third baseman,1917,4,10
599,,100600,Mizuno,Ryoichi,Japan,170,64,Right,Right,Right fielder,1917,12,23
600,,100601,Nakatani,Nobuo,Japan,173,64,Right,Left,Pitcher,1920,5,4
601,,100602,Kajioka,Tadayoshi,Japan,170,68,Right,Right,Pitcher,1920,9,26
602,,100603,Sakamoto,Yoshikazu,Japan,173,68,Right,Right,Right fielder,1921,1,15
603,,100604,Tanaka,Toshiaki,Japan,170,68,Right,Right,Shortstop,1921,1,16
604,,100605,Iwamoto,Nobukazu,Japan,175,62,Left,Left,Pitcher,1921,1,26
605,,100606,Takemiya,Toshiaki,Japan,170,64,Right,Right,Catcher,1921,11,25
606,,100607,Asai,Noboru,Japan,168,56,Right,Right,Center fielder,1922,3,9
607,,100608,Ogata,Toshiaki,Japan,170,60,Right,Right,Pitcher,1922,4,23
608,,100609,Noda,Seiji,Japan,173,68,Left,Left,First baseman,1923,1,27
609,,100610,Akieda,Juichiro,Taiwan,173,60,Right,Right,Pitcher,1923,2,20
610,,100611,Ikeda,Zenzo,Japan,173,62,Right,Right,Pitcher,1923,11,25
611,,100612,Iida,Tokuji,Japan,173,73,Right,Right,First baseman,1924,4,6
612,,100613,Arakawa,Shoji,Japan,170,68,Right,Right,Catcher,1924,4,15
613,,100614,Monma,Hiroshi,Taiwan,175,68,Right,Right,Pitcher,1924,10,19
614,,100615,Iwasaki,Hisataro,Japan,170,60,Right,Right,Left fielder,1924,11,25
615,,100616,Ishida,Yoshio,Japan,175,71,Right,Right,Pitcher,1924,,
616,,100617,Matsumoto,Futoshi,Japan,170,60,Left,Left,Pitcher,1924,,
617,,100618,Kuramoto,Mitsuo,Japan,168,60,Right,Right,Shortstop,1925,,
618,,100619,Sakurai,Sadao,Japan,,,Right,Right,Catcher,1926,,
619,,100620,Dezawa,Masao,Japan,,,Left,Left,Pitcher,1927,3,5
620,,100621,Nagahara,Takaji,Japan,170,64,Left,Left,Pitcher,1927,3,8
621,,100622,Akashi,Takeshi,Japan,170,62,Right,Right,Second baseman,1927,3,18
622,,100623,Yabe,Shigeru,Japan,178,73,Right,Right,Left fielder,1928,2,9
623,,100624,Mano,Harumi,Japan,168,68,Left,Right,Pitcher,1907,1,12
624,,100625,Moriya,Ryohei,Japan,175,71,Right,Right,First baseman,1914,10,16
625,,100626,Akaneya,Hyutaro,Japan,175,68,Left,Left,Pitcher,1916,1,5
626,,100627,Yashima,Yoneo,Japan,173,71,Right,Right,Pitcher,1918,8,20
627,,100628,Kayano,Shuzo,Japan,170,62,Left,Left,Right fielder,1918,11,17
628,,100629,Okamura,Takao,Japan,173,62,Right,Right,Pitcher,1919,4,17
629,,100630,Harada,Tokumitsu,Japan,168,68,Left,Left,Right fielder,1919,8,28
630,,100631,Kawauchi,Minoru,Japan,170,60,Right,Right,Pitcher,1919,10,10
